Date,ULTRACEMCO,SHREECEM,GRASIM,AMBUJACEM,ACC,DALBHARAT,RAMCOCEM,JKLAKSHMI,BIRLACORPN,HEIDELBERG,JKCEMENT,ORIENTCEM,PRISMCEM,NCLIND,BURNPUR,SOMANYCERA,CERA,HSIL,ASTRAL,SUPREMEIND
2023-07-21,8119.2,23088.75,1797.45,416.1,1766.7,1921.1,887.35,661.9,1199.05,173.75,3185.5,142.7,122.15,195.8,21.75,731.4,7600.75,214.0,1922.4,3493.5
2023-07-24,8219.85,23237.0,1805.87,422.75,1804.6,1900.25,882.1,669.45,1185.85,173.75,3147.9,143.35,124.1,192.6,21.5,745.4,7661.05,209.1,1890.75,3638.1
2023-07-25,8393.3,23681.8,1821.81,440.1,1891.75,1908.45,897.6,686.05,1197.95,175.65,3249.1,145.95,122.65,194.1,21.25,732.6,7847.75,205.4,1887.0,3748.3
2023-07-26,8352.35,24274.5,1831.82,443.5,1922.5,1955.75,891.55,668.95,1220.4,175.8,3217.0,145.85,125.1,195.4,21.25,742.1,7792.5,197.75,1893.55,3693.4
2023-07-27,8288.25,23869.55,1815.28,449.75,1940.5,1941.55,879.75,668.95,1194.95,175.5,3198.35,145.05,123.8,192.95,21.25,732.55,7746.35,195.15,1900.75,3646.5
2023-07-28,8306.75,24048.05,1816.58,454.8,1948.9,1957.15,880.55,617.8,1186.45,174.75,3252.5,145.1,124.3,193.0,21.0,737.75,7672.55,198.0,1909.25,3359.8
2023-07-31,8318.15,24108.4,1842.13,463.0,2017.9,1953.8,886.2,609.4,1228.2,181.0,3274.65,147.15,124.85,192.7,21.25,745.75,7571.65,198.9,1969.35,3550.0
2023-08-01,8281.8,24102.05,1830.42,461.55,2010.6,1986.8,883.2,622.25,1244.3,184.1,3257.35,143.7,124.3,193.0,21.0,750.15,7682.4,198.0,2000.6,3561.1
2023-08-02,8287.7,24045.1,1813.79,460.9,1971.25,1983.7,883.55,636.45,1240.5,181.6,3202.5,141.1,129.35,194.6,23.0,730.7,7744.0,198.25,1980.35,3525.15
2023-08-03,8136.15,24114.35,1823.3,474.35,2028.15,1972.85,871.1,636.3,1217.2,186.0,3201.1,143.95,125.15,195.2,25.25,737.1,7762.2,201.75,1996.75,3554.45
2023-08-04,8158.15,24224.2,1818.22,471.75,2042.75,1990.15,876.6,638.65,1228.95,187.6,3209.25,157.15,125.0,193.55,27.0,757.95,7917.1,230.55,2025.65,3579.2
2023-08-07,8175.45,24253.45,1848.25,474.1,2031.05,2004.8,874.15,654.35,1218.2,187.75,3242.4,177.95,129.6,197.2,25.75,759.45,7929.7,230.4,1990.7,3760.2
2023-08-08,8156.85,24270.05,1837.15,466.2,2000.95,2015.7,847.85,654.7,1226.3,185.9,3282.8,178.65,131.7,203.25,24.5,757.35,8376.3,232.5,1965.5,3853.9
2023-08-09,8111.25,24331.05,1838.34,462.65,1987.15,2012.85,864.4,653.5,1220.6,182.85,3371.05,193.9,132.85,205.4,23.25,755.85,8280.75,223.45,1977.3,3775.0
2023-08-10,8102.2,24174.55,1823.05,457.2,1960.95,2002.5,856.0,638.85,1198.25,182.3,3336.25,197.7,132.9,202.1,24.25,748.6,8396.4,217.95,1974.15,3851.15
2023-08-11,8132.95,24110.6,1820.31,456.4,1953.65,1993.35,854.8,643.55,1143.2,183.55,3252.1,190.55,131.15,221.7,24.25,672.2,8424.4,245.4,1974.3,4071.35
2023-08-14,8054.3,23720.55,1804.57,440.95,1910.35,1911.35,840.5,631.85,1080.55,189.8,3141.65,183.85,130.85,225.95,24.0,671.4,8454.35,252.7,1989.45,4140.25
2023-08-16,8251.9,23920.5,1809.7,437.2,1892.15,1902.1,842.75,637.0,1091.75,185.25,3135.5,181.8,131.05,219.75,24.0,676.75,8272.75,246.0,2022.35,4237.25
2023-08-17,8207.35,23791.15,1793.72,446.0,1900.85,1904.1,841.25,646.45,1089.75,186.05,3051.3,176.75,131.3,222.4,23.5,671.6,8285.2,233.0,1991.7,4354.3
2023-08-18,8214.85,23537.25,1783.86,453.05,1934.1,1897.95,852.1,647.25,1090.95,185.05,3076.95,188.9,128.2,219.2,23.0,687.55,8444.7,235.05,1940.1,4352.55
2023-08-21,8219.3,23610.2,1801.24,465.25,1971.95,1919.75,856.65,658.1,1126.65,185.1,3093.9,187.6,127.85,222.8,24.0,674.9,8565.85,242.35,1981.2,4303.3
2023-08-22,8203.5,23862.7,1798.65,463.8,1979.1,1951.2,858.35,669.0,1183.25,185.15,3116.85,190.75,128.7,233.4,25.0,689.25,8576.15,250.5,2009.1,4411.6
2023-08-23,8161.9,23670.5,1790.53,453.3,1965.25,1990.2,849.95,668.1,1141.25,186.6,3094.1,188.4,129.95,227.1,24.0,685.55,8857.55,244.95,2018.1,4432.75
2023-08-24,8211.4,23859.6,1771.01,448.95,1990.35,1997.25,859.05,664.3,1141.15,188.05,3142.15,186.95,131.85,238.9,24.25,692.2,8830.15,240.0,1993.35,4449.4
2023-08-25,8071.45,23852.3,1769.22,434.6,1962.55,2003.75,854.85,658.9,1135.25,185.65,3176.0,181.65,130.95,231.5,24.25,694.95,9337.55,237.5,1984.15,4498.2
2023-08-28,8117.65,24020.35,1777.58,438.85,1985.25,2031.85,868.9,642.65,1128.2,185.8,3181.2,184.85,128.2,233.35,25.0,699.6,9335.9,224.3,1988.7,4454.5
2023-08-29,8199.7,24130.2,1794.66,441.2,1981.8,2055.15,869.65,650.3,1128.25,186.4,3194.05,194.0,127.9,233.5,25.0,704.4,9242.9,223.6,1962.4,4455.95
2023-08-30,8265.95,24047.85,1799.49,444.05,2000.55,2082.8,869.6,658.6,1143.6,187.85,3292.25,194.65,126.5,233.1,25.0,709.6,9320.7,229.4,1972.9,4406.6
2023-08-31,8297.45,23801.15,1783.86,428.4,2005.75,2085.05,867.7,674.05,1149.35,187.1,3295.7,192.9,129.65,237.15,24.75,717.55,9507.2,227.65,1954.05,4457.7
2023-09-01,8262.4,24139.35,1804.33,433.9,2011.25,2123.55,888.3,667.35,1171.1,192.25,3341.0,199.85,130.75,238.15,24.75,719.2,9546.3,232.0,1911.1,4395.75
2023-09-04,8582.55,25671.55,1833.76,441.15,2058.65,2261.0,921.9,695.85,1246.25,193.6,3325.25,196.0,141.75,236.35,24.75,729.85,9273.35,240.1,1892.8,4328.95
2023-09-05,8454.85,25725.05,1846.46,440.2,2084.6,2266.5,920.95,700.35,1241.95,191.4,3421.4,196.55,139.35,237.95,24.75,737.15,9299.25,243.0,1914.45,4502.2
2023-09-06,8537.4,25650.3,1831.22,437.75,2043.5,2308.0,913.2,691.65,1241.85,189.85,3406.35,190.9,136.85,234.05,25.0,740.7,9040.2,241.3,1898.3,4455.55
2023-09-07,8495.15,25738.8,1840.08,439.45,2041.75,2287.85,901.65,688.9,1240.0,189.4,3330.7,192.0,142.05,231.45,25.25,726.3,9020.1,240.7,1900.8,4554.1
2023-09-08,8430.55,25973.1,1842.42,439.2,2024.25,2322.1,902.5,679.35,1300.8,187.9,3303.85,188.25,142.2,230.65,26.25,750.05,9082.7,243.3,1909.3,4628.65
2023-09-11,8461.7,25797.4,1854.97,450.9,2051.05,2372.55,899.6,671.45,1299.9,189.0,3305.8,187.9,140.2,229.0,26.0,755.65,9100.4,236.05,1915.55,4585.35
2023-09-12,8571.65,26035.1,1863.54,445.0,2010.95,2333.7,899.1,652.0,1252.2,187.8,3245.2,175.3,130.8,217.5,24.75,724.45,8871.9,220.05,1905.35,4582.25
2023-09-13,8636.35,26238.55,1925.34,443.9,2063.05,2356.75,897.15,666.05,1277.65,187.0,3293.4,188.05,132.7,222.8,24.0,715.25,8804.5,222.95,1901.15,4415.05
2023-09-14,8687.95,26445.0,1923.95,445.2,2038.3,2403.7,894.75,666.95,1273.6,187.65,3318.35,184.85,134.15,223.85,25.0,708.0,8760.45,224.85,1908.0,4294.9
2023-09-15,8728.35,26794.25,1965.04,445.05,2026.85,2387.6,894.85,654.15,1214.85,187.8,3276.8,180.9,133.3,224.0,25.5,691.3,8599.65,222.0,1926.65,4120.15
2023-09-18,8628.0,26392.0,1949.7,436.65,2006.7,2369.25,886.4,648.5,1215.65,188.35,3319.8,178.1,129.8,220.4,24.75,696.15,8521.2,209.45,1902.7,4112.45
2023-09-20,8458.15,26107.75,1937.0,428.15,1979.8,2314.65,874.5,647.95,1191.9,181.2,3218.6,172.85,128.75,221.55,24.5,693.3,8671.7,209.5,1892.7,4169.8
2023-09-21,8313.55,26293.6,1903.93,426.1,1993.8,2266.0,866.85,639.5,1168.4,178.6,3209.0,168.35,128.2,219.35,24.5,691.8,8722.4,198.9,1893.15,4076.75
2023-09-22,8187.4,25939.7,1904.38,420.95,1978.5,2245.6,858.7,644.45,1166.45,177.2,3155.9,166.6,128.0,220.4,24.5,695.45,8609.75,198.9,1841.05,4107.45
2023-09-25,8206.2,25856.45,1932.17,422.9,2000.1,2337.55,904.8,633.1,1155.95,178.95,3144.15,167.55,127.2,216.6,24.0,690.95,8722.7,199.0,1868.0,4190.6
2023-09-26,8228.9,26033.0,1950.25,429.75,2015.05,2367.7,929.7,634.05,1185.65,179.6,3156.9,173.55,130.8,221.45,24.25,700.1,8566.35,189.85,1919.8,4172.55
2023-09-27,8262.7,26428.55,1923.45,430.45,2019.75,2370.35,923.6,636.7,1198.75,178.2,3204.9,171.2,132.2,224.95,24.75,689.75,8442.4,194.3,1928.15,4146.0
2023-09-28,8154.35,25631.7,1898.95,419.9,1996.35,2339.95,909.1,642.8,1199.75,177.1,3145.3,176.1,130.3,229.55,24.25,692.6,8496.0,199.0,1898.5,4117.7
2023-09-29,8254.85,25465.0,1934.71,424.8,2012.25,2404.35,910.2,645.45,1229.55,179.05,3179.45,178.25,131.0,231.8,24.75,692.8,8521.1,202.0,1912.45,4121.5
2023-10-03,8304.9,25624.1,1913.84,432.2,2034.9,2372.05,916.9,658.8,1262.7,191.65,3192.55,176.75,131.2,231.2,25.0,698.35,8532.1,200.5,1889.4,4015.6
2023-10-04,8120.85,25466.95,1888.34,429.65,2006.65,2305.75,951.6,650.75,1253.15,187.45,3149.55,174.55,128.8,235.35,24.75,691.1,8297.9,195.0,1868.45,3954.85
2023-10-05,8177.45,25763.15,1882.66,432.85,1997.25,2258.15,939.5,670.15,1255.5,195.0,3135.7,176.7,129.9,223.25,24.5,710.1,8292.9,199.9,1857.65,3861.85
2023-10-06,8195.45,25787.25,1895.76,435.7,2009.95,2223.8,949.7,675.3,1270.65,193.8,3161.05,174.35,130.0,218.1,24.5,696.55,8176.3,199.0,1889.4,3912.5
2023-10-09,8110.1,25730.0,1881.52,430.2,1964.95,2219.05,949.7,668.85,1252.95,188.65,3088.95,176.75,125.45,215.3,24.0,719.7,8180.05,193.25,1861.5,4011.8
2023-10-10,8158.3,26163.75,1911.3,437.2,1986.25,2260.0,947.3,668.6,1257.95,190.65,3143.45,177.1,126.45,217.9,24.0,696.75,8221.15,196.3,1911.55,4027.65
2023-10-11,8343.0,26501.35,1972.26,445.1,2038.7,2301.1,983.4,675.3,1277.9,192.75,3185.9,173.4,129.65,224.05,26.0,697.65,8298.75,198.5,1934.7,4124.8
2023-10-12,8351.75,26653.5,1993.87,445.6,2029.55,2300.8,998.95,677.55,1282.75,192.4,3265.1,187.8,129.95,223.8,25.75,714.2,8626.7,201.05,1927.5,4169.05
2023-10-13,8369.0,26851.15,1974.75,439.9,2010.45,2292.55,996.1,678.85,1284.5,190.6,3250.05,188.45,130.1,222.6,25.0,707.65,8836.65,206.4,1937.15,4161.65
2023-10-16,8292.2,26658.9,1965.88,443.25,2030.85,2322.1,1000.4,674.6,1275.6,190.5,3226.15,188.95,133.3,220.25,25.0,694.75,9000.55,207.0,1949.45,4338.95
2023-10-17,8301.4,26631.7,1966.63,442.65,2039.6,2255.9,992.65,683.45,1289.6,191.25,3290.15,189.1,134.2,221.15,25.25,696.6,9031.7,208.5,1967.2,4625.6
2023-10-18,8278.3,26813.75,1947.95,433.0,2014.05,2230.75,987.15,677.7,1263.3,191.0,3288.9,204.25,130.95,218.7,25.0,692.0,9129.25,205.0,1963.4,4707.3
2023-10-19,8518.55,26297.45,1967.88,437.45,2030.55,2208.0,992.85,675.6,1269.5,190.75,3345.1,204.65,129.75,218.6,25.0,687.25,9091.45,199.35,1843.85,4645.75
2023-10-20,8461.05,26084.65,1938.64,430.85,1963.15,2158.05,994.3,677.65,1246.4,191.0,3301.65,201.9,128.0,217.75,25.5,682.9,8888.7,197.15,1842.55,4713.9
2023-10-23,8325.25,25704.1,1895.21,415.95,1897.35,2075.45,975.35,661.35,1211.0,187.85,3175.1,193.85,122.85,204.45,24.75,688.9,8778.45,188.0,1823.45,4322.05
2023-10-25,8256.35,25707.3,1870.01,417.95,1891.1,2057.25,982.0,659.45,1196.55,186.8,3093.05,195.8,121.05,204.55,24.0,674.2,8238.45,181.0,1819.25,4388.25
2023-10-26,8205.3,25431.6,1842.22,416.3,1899.85,2015.6,977.35,654.7,1203.5,184.75,3080.25,195.35,135.6,205.6,23.75,658.8,8509.95,184.75,1781.85,4177.5
2023-10-27,8210.15,25514.5,1848.65,417.25,1878.0,2038.5,972.65,680.45,1178.4,187.35,3076.1,197.7,135.85,210.3,24.75,668.4,8546.8,196.6,1826.95,4207.85
2023-10-30,8401.6,25943.55,1871.36,421.95,1887.0,2043.95,984.05,693.45,1226.3,187.3,3081.95,199.45,141.35,207.4,24.5,663.9,8524.0,191.55,1823.95,4522.1
2023-10-31,8422.25,25655.05,1879.23,424.45,1888.2,2104.25,991.7,686.55,1273.2,187.2,3154.0,197.85,139.35,206.85,24.5,665.0,8483.3,194.9,1850.75,4329.25
2023-11-01,8381.45,25420.65,1861.15,406.65,1843.75,2072.5,984.3,672.85,1259.35,185.0,3087.95,195.5,137.15,210.1,24.75,659.85,8158.4,191.0,1824.0,4476.05
2023-11-02,8459.0,25892.25,1890.23,419.7,1864.15,2077.3,992.5,674.2,1277.8,186.05,3113.3,194.15,140.55,212.75,27.0,658.85,8132.0,191.8,1842.25,4513.85
2023-11-03,8522.6,25957.85,1888.69,420.9,1859.85,2073.65,983.6,744.85,1295.65,187.85,3131.65,204.8,145.6,213.05,29.5,659.95,8336.25,191.1,1851.35,4379.45
2023-11-06,8640.95,26401.0,1911.1,421.25,1864.3,2099.9,1005.65,794.25,1310.55,189.25,3402.95,207.85,147.4,219.9,30.75,658.9,8515.4,192.8,1855.4,4400.5
2023-11-07,8685.75,26685.55,1913.94,419.55,1860.6,2089.7,1001.3,773.6,1288.0,189.0,3364.95,205.9,152.65,221.75,30.75,657.95,8533.95,192.0,1872.2,4343.6
2023-11-08,8698.85,26270.5,1926.19,421.0,1854.15,2123.8,1009.95,764.8,1286.1,187.45,3438.7,209.7,152.45,218.45,29.0,668.05,8505.75,190.95,1890.0,4386.55
2023-11-09,8627.05,25951.4,1927.34,418.3,1844.95,2094.45,1022.2,780.3,1299.3,188.1,3390.4,213.4,152.75,213.95,31.75,683.8,8598.6,183.6,1899.25,4225.5
2023-11-10,8710.85,26358.5,1935.3,418.1,1825.3,2089.5,986.2,777.35,1272.55,187.95,3463.5,213.3,153.3,211.45,33.25,679.25,8607.1,171.25,1891.35,4247.95
2023-11-13,8677.4,26196.2,1921.21,419.4,1834.85,2110.5,995.0,783.5,1274.15,187.65,3424.15,217.15,159.35,213.15,38.25,683.9,8880.0,174.55,1873.25,4271.3
2023-11-15,8766.9,26203.45,1936.25,418.15,1836.35,2122.2,994.8,807.75,1274.75,186.45,3456.05,225.7,157.5,214.8,40.0,675.15,8771.35,186.0,1883.5,4151.85
2023-11-16,8775.05,26174.4,1934.91,419.9,1844.85,2161.1,1003.15,797.7,1275.25,187.15,3480.95,218.5,155.75,214.25,42.0,674.6,8839.65,180.35,1892.85,4070.55
2023-11-17,8790.95,26199.8,1962.75,421.1,1848.25,2207.65,1006.55,812.6,1313.15,190.15,3509.15,222.55,165.35,213.75,42.75,674.7,8648.85,171.35,1911.4,4187.7
2023-11-20,8661.5,25953.65,1964.49,421.5,1828.45,2203.4,984.5,812.4,1298.05,192.85,3502.25,233.05,164.8,217.5,40.75,666.6,8595.45,176.0,1892.15,4196.6
2023-11-21,8708.35,25937.05,1969.62,420.15,1839.55,2212.4,981.85,804.95,1305.65,193.05,3526.8,233.05,173.05,219.55,38.75,661.6,8532.1,178.0,1941.4,4124.4
2023-11-22,8759.9,25997.05,1966.28,414.25,1815.25,2155.25,972.95,792.05,1301.1,191.85,3507.2,230.3,167.15,216.95,37.0,657.0,8499.55,175.0,1947.95,4079.65
2023-11-23,8605.25,25922.2,1949.15,415.6,1819.7,2185.0,966.65,787.45,1300.6,193.55,3529.0,231.1,166.45,215.7,36.5,657.85,8469.05,167.0,1953.95,4111.05
2023-11-24,8556.2,25645.4,1941.68,414.3,1820.5,2231.1,961.85,789.65,1311.55,191.0,3528.05,228.6,163.75,216.9,34.75,657.8,8449.0,173.55,1933.7,4129.25
2023-11-28,8726.5,26067.45,1968.07,431.2,1869.0,2206.2,971.55,791.1,1368.65,190.3,3571.0,247.95,176.15,222.15,33.75,664.0,8327.4,174.95,1932.55,4123.25
2023-11-29,8732.75,26106.9,1995.32,435.65,1871.8,2202.6,993.25,782.45,1368.8,191.35,3544.95,254.6,172.15,220.0,35.25,670.55,8410.6,172.15,1945.75,4121.3
2023-11-30,9003.65,26741.75,1997.51,439.25,1875.55,2217.55,993.9,816.5,1353.65,192.25,3643.55,260.05,172.45,220.45,37.0,676.25,8587.05,168.9,1949.7,4431.15
2023-12-01,9033.85,27026.55,2008.07,442.0,1900.25,2265.15,1005.7,813.75,1424.85,197.95,3661.5,246.85,180.75,221.6,38.75,686.95,8655.75,171.0,1978.45,4460.8
2023-12-04,9317.75,27717.0,2044.82,474.55,2019.5,2307.55,1032.4,825.6,1419.55,195.65,3674.05,256.05,182.75,223.0,40.5,699.85,8603.65,169.15,1991.0,4713.2
2023-12-05,9329.75,28003.85,2064.14,509.05,2184.8,2349.35,1023.75,876.95,1440.3,199.9,3769.45,253.85,181.65,228.2,42.5,695.85,8508.9,168.35,1971.0,4626.8
2023-12-06,9213.0,27799.1,2049.6,501.1,2128.25,2361.0,1018.9,876.65,1440.4,201.95,3780.35,246.8,180.6,224.45,41.75,722.35,8475.75,166.1,1966.35,4578.7
2023-12-07,9354.55,28020.5,2073.51,505.1,2141.55,2358.65,1022.3,896.05,1413.6,205.05,3794.5,244.6,180.15,222.1,41.0,730.0,8504.8,166.85,1969.6,4526.2
2023-12-08,9413.55,27670.25,2061.85,494.35,2137.8,2331.2,1019.0,877.9,1417.45,210.3,3798.05,241.25,181.55,219.55,40.25,740.65,8462.25,165.0,1928.75,4522.25
2023-12-11,9670.9,28302.6,2075.8,504.0,2179.2,2345.95,1031.45,884.95,1433.5,214.45,3840.75,241.6,181.55,225.6,39.5,750.1,8468.25,174.0,1950.6,4525.2
2023-12-12,9863.5,28606.8,2072.51,501.35,2175.45,2383.4,1039.75,868.55,1424.05,220.4,3841.3,238.45,181.75,224.6,38.75,746.65,8338.8,180.0,1928.45,4440.45
2023-12-13,9739.15,28536.85,2075.7,509.05,2184.2,2376.4,1048.75,880.1,1393.65,225.2,3871.6,240.5,182.0,228.7,38.0,754.1,8239.55,178.75,1921.0,4431.35
2023-12-14,9963.3,28733.05,2095.57,520.25,2234.3,2406.65,1041.45,886.3,1409.0,225.25,3920.3,247.65,183.0,227.95,37.25,761.4,8248.1,178.0,1949.95,4449.4
2023-12-15,10029.45,28758.9,2119.27,522.4,2212.35,2362.0,1035.05,896.15,1427.05,227.4,3921.85,253.1,181.4,228.6,36.5,737.7,8277.9,177.0,1960.5,4442.15
2023-12-18,9970.35,28557.0,2101.39,525.65,2237.25,2339.15,1012.65,878.9,1419.5,231.9,3927.85,253.15,182.95,226.55,35.75,724.35,8193.65,170.05,1941.3,4471.25
2023-12-19,10017.1,28585.95,2109.86,522.35,2202.75,2313.25,1026.35,861.45,1416.3,229.1,3934.15,246.0,181.2,228.6,35.0,736.4,8145.95,169.55,1908.85,4431.6
2023-12-20,9887.45,28253.0,2055.38,490.45,2086.65,2184.25,996.5,839.9,1365.45,217.3,3771.55,236.2,174.95,220.2,34.5,697.75,8062.45,165.6,1865.0,4637.9
2023-12-21,9954.45,28213.8,2077.34,503.9,2107.4,2239.8,990.1,858.3,1408.95,225.4,3837.25,242.35,178.7,221.4,34.0,708.9,8097.75,172.0,1884.15,4454.95
2023-12-22,9969.0,28186.55,2038.1,503.8,2090.75,2194.2,979.75,870.05,1414.15,230.45,3782.2,241.8,181.0,226.95,33.5,726.75,8106.7,167.9,1933.9,4540.3
2023-12-26,10018.65,28606.75,2061.35,505.35,2113.55,2239.05,987.8,885.55,1417.7,231.8,3765.4,250.65,182.0,227.75,33.0,716.95,8096.15,170.25,1922.0,4589.05
2023-12-27,10436.1,28644.9,2116.38,517.0,2168.55,2320.05,1016.0,900.0,1434.05,235.2,3777.05,250.45,182.3,227.2,32.5,718.95,8005.75,170.5,1906.65,4626.75
2023-12-28,10426.3,28601.5,2131.47,514.25,2170.7,2290.1,1015.9,903.7,1440.1,231.15,3775.55,248.5,181.2,222.7,32.0,715.9,7929.95,168.65,1889.55,4496.75
2023-12-29,10503.05,28653.3,2126.35,520.9,2211.25,2275.2,1020.35,899.4,1440.95,232.7,3788.25,251.1,183.75,222.35,31.5,717.2,7847.3,169.65,1907.55,4542.95
2024-01-01,10464.0,28461.6,2118.88,534.3,2243.3,2361.25,1014.35,904.8,1499.65,232.8,3827.2,262.5,184.35,225.95,32.0,724.7,7912.45,168.65,1904.95,4476.15
2024-01-02,10204.7,28088.55,2093.13,530.9,2267.3,2320.55,1018.75,890.7,1469.65,231.85,3851.4,268.95,182.25,233.55,32.5,721.45,7837.95,171.75,1899.7,4484.2
2024-01-03,10111.55,28221.75,2063.99,536.1,2280.2,2307.65,1005.65,881.25,1427.2,230.95,3847.25,275.0,181.3,227.45,33.0,728.45,7776.95,175.45,1861.1,4437.65
2024-01-04,10014.8,28357.9,2062.0,549.45,2358.2,2361.0,1012.9,894.2,1429.6,229.65,3900.0,278.85,183.2,228.3,33.0,715.7,7747.0,193.9,1853.3,4398.45
2024-01-05,10016.05,27023.3,2071.26,542.35,2377.45,2390.7,1028.1,877.35,1434.2,230.05,3930.6,279.35,183.8,228.45,32.5,698.65,7725.95,189.5,1841.15,4379.65
2024-01-08,9934.5,27329.65,2059.51,530.2,2354.75,2330.35,996.9,868.6,1425.6,223.4,4007.1,279.95,181.15,227.0,32.5,695.9,7786.9,183.3,1808.05,4363.7
2024-01-09,9899.1,27312.9,2055.88,525.2,2309.65,2306.75,993.1,842.15,1450.0,227.2,4029.2,275.55,181.75,226.2,33.0,702.7,7776.55,191.5,1822.2,4284.35
2024-01-10,9776.2,26842.15,2068.55,526.15,2306.6,2288.6,974.1,841.95,1446.45,229.45,4052.95,272.5,181.4,227.65,32.75,694.95,7742.6,198.65,1810.95,4306.1
2024-01-11,9920.45,26909.95,2083.7,538.25,2321.75,2307.3,988.8,873.9,1439.8,230.9,4045.55,268.65,181.5,224.3,33.0,696.4,7762.8,204.75,1812.35,4228.9
2024-01-12,9808.45,26874.0,2111.55,532.4,2332.4,2303.5,993.65,870.0,1430.05,229.45,4047.95,283.5,186.6,223.35,33.5,691.05,8017.5,201.55,1811.85,4216.75
2024-01-15,9954.55,26813.7,2101.0,531.45,2320.4,2293.25,981.15,875.6,1452.8,225.4,4076.8,278.3,189.1,224.5,35.0,694.4,8050.2,201.55,1802.75,4158.6
2024-01-16,9969.6,27082.1,2115.2,528.7,2294.45,2258.35,989.25,874.85,1435.0,225.45,4130.0,271.3,181.9,222.15,36.75,705.3,8055.8,178.25,1794.15,4162.9
2024-01-17,9854.65,26137.0,2067.85,520.55,2251.8,2191.7,951.65,849.35,1393.95,221.0,4035.6,264.35,183.85,219.75,38.5,692.2,8027.95,184.15,1774.7,4062.6
2024-01-18,9892.25,26477.15,2053.65,524.15,2260.1,2181.45,950.85,862.15,1376.95,221.7,3994.0,268.95,184.0,220.3,36.75,696.7,7934.3,186.4,1791.4,3924.5
2024-01-19,10093.7,26649.5,2081.2,537.1,2277.1,2214.4,957.6,873.55,1436.2,226.45,4053.25,269.1,182.65,221.65,36.0,702.75,8170.4,180.45,1850.75,4123.5
2024-01-23,9831.0,27493.75,2049.6,525.05,2207.95,2108.9,940.65,865.8,1390.45,217.85,3948.15,254.9,167.25,220.7,36.0,691.3,8157.6,179.15,1774.4,4162.65
2024-01-24,9990.5,27635.15,2071.3,527.45,2240.6,2154.75,962.95,883.05,1401.5,221.95,4138.0,279.8,167.75,223.45,35.0,676.5,8196.45,176.0,1827.85,4103.55
2024-01-25,9969.35,27948.8,2076.5,560.15,2467.65,2205.05,968.85,930.9,1395.3,225.3,4167.45,274.65,168.15,225.75,35.0,669.7,8186.85,178.7,1800.05,4014.85
2024-01-29,10274.05,28411.55,2104.5,574.1,2492.9,2256.45,985.55,937.1,1470.3,235.4,4306.2,279.15,172.9,233.8,34.75,675.95,8182.25,180.7,1868.75,4168.35
2024-01-30,9963.6,28077.75,2126.15,570.85,2513.15,2260.05,985.15,900.85,1528.1,237.35,4330.95,279.2,172.55,238.85,34.25,684.9,8224.0,182.0,1876.45,4210.4
2024-01-31,10167.35,28556.25,2175.0,560.3,2544.3,2279.8,1018.2,935.85,1532.85,234.55,4363.4,282.55,180.75,246.7,35.5,708.5,8253.7,185.25,1830.4,4129.95
2024-02-01,9922.3,29613.55,2128.6,565.05,2530.0,2280.4,987.05,929.85,1618.2,229.35,4406.9,286.65,171.05,239.95,37.0,748.4,8262.9,182.95,1889.2,4070.55
2024-02-02,10098.55,28453.95,2139.45,557.4,2499.45,2259.1,993.05,919.5,1533.95,222.75,4366.2,279.9,170.2,243.6,37.75,736.8,8239.35,181.4,1902.45,4137.7
2024-02-05,9916.35,26954.8,2089.75,555.0,2486.2,2193.55,979.25,928.3,1482.95,224.85,4317.3,267.0,170.25,241.15,38.0,726.75,8239.95,176.6,1874.8,4175.65
2024-02-06,10048.75,27569.4,2066.0,566.6,2528.25,2189.75,989.7,920.85,1519.2,226.6,4339.6,277.35,173.35,245.35,37.5,734.95,8220.2,174.3,1888.75,4148.75
2024-02-07,10226.5,28116.3,2111.5,568.2,2505.55,2170.8,995.0,925.5,1528.75,223.85,4341.7,272.25,170.95,242.35,36.0,715.35,8252.4,178.0,1894.35,4183.6
2024-02-08,9997.65,27370.2,2057.3,563.35,2510.85,2100.35,974.35,917.3,1592.85,222.85,4214.0,266.9,170.1,240.25,34.5,693.75,8239.75,176.75,1873.45,4109.35
2024-02-09,9945.75,27630.1,2168.5,576.2,2628.05,2127.2,901.75,935.95,1696.15,220.6,4231.25,263.7,183.0,242.7,36.0,695.2,8039.2,174.3,1852.45,4054.2
2024-02-12,9963.85,27265.5,2147.35,563.5,2636.35,2052.15,882.05,906.9,1691.35,215.8,4234.8,258.55,170.15,238.05,36.5,679.9,7661.4,166.95,1938.4,3935.8
2024-02-13,9852.4,27249.65,2064.15,568.25,2614.6,2062.9,868.3,886.05,1651.85,219.2,4231.45,254.35,173.2,234.3,35.75,686.8,7535.25,169.3,1899.7,3914.2
2024-02-14,9787.8,26898.45,2079.8,570.9,2619.6,2051.35,859.35,913.15,1705.1,214.85,4190.6,257.1,172.9,238.35,35.75,676.95,7532.6,170.5,1950.35,3796.8
2024-02-15,9814.3,26332.9,2084.8,572.25,2637.65,2046.35,866.0,912.05,1673.9,217.45,4139.15,263.3,174.9,237.85,35.0,681.15,7346.85,170.0,1955.25,3803.9
2024-02-16,9916.2,26298.0,2105.65,585.1,2720.4,2084.6,868.65,963.75,1717.7,212.0,4210.9,269.25,172.45,236.0,35.0,683.9,7556.8,169.3,1968.8,3955.95
